Among	PRP	among
,	PUN	,
how	AVQ	how
's	VBZ	be
this	DT0	this
?	SENT	?
"	PUQ	"
said	VVD	say|said
Mr	NP0	mr
Palfrey	NP0	palfrey
,	PUN	,
advancing	VVG	advance|advancing
from	PRP	from
the	AT0	the
door	NN1	door
.	SENT	.
"	PUQ	"
Who	PNQ	who
is	VBZ	be
he	PNP	he
?	SENT	?
"	PUQ	"
Jacob	NP0	jacob
supplied	VVD	supply
the	AT0	the
answer	NN1	answer
by	PRP	by
saying	VVG	say|saying
over	AVP	over
and	CJC	and
over	AVP	over
again	AV0	again
"	PUQ	"
I'se	AJ0	I'se
Zacob	NN1	Zacob
,	PUN	,
b'other	NN1	b'other
Zacob	NN1	Zacob
.	SENT	.
Come	VVB	come
"	PUQ	"
o	ZZ0	o
zee	NN1	zee
Zavy	NP0	Zavy
"	PUQ	"
t	ZZ0	t
ill	AJ0	ill
hunger	NN1	hunger
prompted	VVD	prompt
him	PNP	he
to	TO0	to
relax	VVI	relax
his	DPS	he
grasp	NN1	grasp
,	PUN	,
and	CJC	and
to	TO0	to
seize	VVI	seize
a	AT0	a
large	AJ0	large
raised	AJ0	raised|raise
pie	NN1	pie
,	PUN	,
which	DTQ	which
he	PNP	he
lifted	VVD	lift
to	PRP	to
his	DPS	he
mouth	NN1	mouth
.	SENT	.
By	PRP	by
this	DT0	this
time	NN1	time
David	NP0	david
's	POS	's
power	NN1	power
of	PRF	of
device	NN1	device
had	VHD	have
begun	VVN	begin
to	TO0	to
return	VVI	return
,	PUN	,
but	CJC	but
it	PNP	it
was	VBD	be
a	AT0	a
very	AV0	very
hard	AJ0	hard
task	NN1	task
for	PRP	for
his	DPS	he
prudence	NN1	prudence
to	TO0	to
master	VVI	master
his	DPS	he
rage	NN1	rage
and	CJC	and
hatred	NN1	hatred
towards	PRP	towards
poor	AJ0	poor
Jacob	NP0	jacob
.	SENT	.
"	PUQ	"
I	PNP	i
do	VDB	do
n't	XX0	not
know	VVI	know
who	PNQ	who
he	PNP	he
is	VBZ	be
;	PUN	;
he	PNP	he
must	VM0	must
be	VBI	be
drunk	VVN	drink|drunk
,	PUN	,
"	PUQ	"
he	PNP	he
said	VVD	say|said
,	PUN	,
in	PRP	in
a	AT0	a
low	AJ0	low
tone	NN1	tone
to	PRP	to
Mr	NP0	mr
Palfrey	NP0	palfrey
.	SENT	.
"	PUQ	"
But	CJC	but
he	PNP	he
's	VBZ	be
dangerous	AJ0	dangerous
with	PRP	with
that	DT0	that
pitchfork	NN1	pitchfork
.	SENT	.
He	PNP	he
'll	VM0	will
never	AV0	never
let	VVI	let
it	PNP	it
go	VVI	go
.	SENT	.
"	PUQ	"
Then	AV0	then
checking	VVG	check|checking
himself	PNX	himself
on	PRP	on
the	AT0	the
point	NN1	point
of	PRF	of
betraying	VVG	betray
too	AV0	too
great	AJ0	great
an	AT0	an
intimacy	NN1	intimacy
with	PRP	with
Jacob	NP0	jacob
's	POS	's
habits	NN2	habit
,	PUN	,
he	PNP	he
added	VVD	add|added
"	PUQ	"
You	PNP	you
watch	VVB	watch
him	PNP	he
,	PUN	,
while	CJS	while
I	PNP	i
run	VVB	run
for	PRP	for
the	AT0	the
constable	NN1	constable
.	SENT	.
"	PUQ	"
And	CJC	and
he	PNP	he
hurried	VVD	hurry|hurried
out	AVP	out
of	PRF	of
the	AT0	the
shop	NN1	shop
.	SENT	.
"	PUQ	"
Why	AVQ	why
,	PUN	,
where	AVQ	where
do	VDB	do
you	PNP	you
come	VVI	come
from	PRP	from
,	PUN	,
my	DPS	i
man	NN1	man
?	SENT	?
"	PUQ	"
said	VVD	say|said
Mr	NP0	mr
Palfrey	NP0	palfrey
,	PUN	,
speaking	VVG	speak|speaking
to	PRP	to
Jacob	NP0	jacob
in	PRP	in
a	AT0	a
conciliatory	AJ0	conciliatory
tone	NN1	tone
.	SENT	.
Jacob	NP0	jacob
was	VBD	be
eating	VVG	eat|eating
his	DPS	he
pie	NN1	pie
by	PRP	by
large	AJ0	large
mouthfuls	NN2	mouthful
,	PUN	,
and	CJC	and
looking	VVG	look|looking
round	AVP	round
at	PRP	at
the	AT0	the
other	AJ0	other
good	AJ0	good
things	NN2	thing
in	PRP	in
the	AT0	the
shop	NN1	shop
,	PUN	,
while	CJS	while
he	PNP	he
embraced	VVD	embrace
his	DPS	he
pitchfork	NN1	pitchfork
with	PRP	with
his	DPS	he
left	AJ0	left|leave
arm	NN1	arm
,	PUN	,
and	CJC	and
laid	VVD	lay|laid
his	DPS	he
left	AJ0	left|leave
hand	NN1	hand
on	PRP	on
some	DT0	some
Bath	NP0	bath
buns	NN2	bun
.	SENT	.
He	PNP	he
was	VBD	be
in	PRP	in
the	AT0	the
rare	AJ0	rare
position	NN1	position
of	PRF	of
a	AT0	a
person	NN1	person
who	PNQ	who
recovers	VVZ	recover
a	AT0	a
long	AJ0	long
absent	AJ0	absent
friend	NN1	friend
and	CJC	and
finds	VVZ	find
him	PNP	he
richer	AJC	rich
than	CJS	than
ever	AV0	ever
in	PRP	in
the	AT0	the
characteristics	NN2	characteristic
that	CJT	that
won	VVD	win
his	DPS	he
heart	NN1	heart
.	SENT	.
"	PUQ	"
I	PNP	i
's	VBZ	be
Zacob	NP0	Zacob
b'other	NN1	b'other
Zacob	NP0	Zacob
"	PUQ	"
t	ZZ0	t
home	NN1	home
.	SENT	.
I	PNP	i
love	VVB	love
Zavy	NP0	Zavy
b'other	NN1	b'other
Zavy	NP0	Zavy
,	PUN	,
"	PUQ	"
he	PNP	he
said	VVD	say|said
,	PUN	,
as	CJS	as
soon	AV0	soon
as	CJS	as
Mr	NP0	mr
Palfrey	NP0	palfrey
had	VHD	have
drawn	VVN	draw
his	DPS	he
attention	NN1	attention
.	SENT	.
"	PUQ	"
Zavy	NP0	Zavy
come	VVB	come
back	AVP	back
from	PRP	from
z	ZZ0	z
'	PUQ	'
Indies	NP0	indies
got	VVD	get
mother	NN1	mother
's	POS	's
zinnies	NN2	zinnies
.	SENT	.
Where	AVQ	where
's	VBZ	be
Zavy	NP0	Zavy
?	SENT	?
"	PUQ	"
he	PNP	he
added	VVD	add|added
,	PUN	,
looking	VVG	look|looking
round	AVP	round
and	CJC	and
then	AV0	then
turning	VVG	turn|turning
to	PRP	to
the	AT0	the
others	NN2	other
with	PRP	with
a	AT0	a
questioning	NN1	question|questioning
air	NN1	air
,	PUN	,
puzzled	VVN	puzzle
by	PRP	by
David	NP0	david
's	POS	's
disappearance	NN1	disappearance
.	SENT	.
"	PUQ	"
It	PNP	it
's	VBZ	be
very	AV0	very
odd	AJ0	odd
,	PUN	,
"	PUQ	"
observed	VVD	observe
Mr	NP0	mr
Palfrey	NP0	palfrey
to	PRP	to
his	DPS	he
wife	NN1	wife
and	CJC	and
daughters	NN2	daughter
.	SENT	.
"	PUQ	"
He	PNP	he
seems	VVZ	seem
to	TO0	to
say	VVI	say
Freely	AV0	freely
's	VBZ	be
his	DPS	he
brother	NN1	brother
come	VVB	come
back	AVP	back
from	PRP	from
the	AT0	the
Indies	NP0	indies
.	SENT	.
"	PUQ	"
"	PUQ	"
What	DTQ	what
a	AT0	a
pleasant	AJ0	pleasant
relation	NN1	relation
for	PRP	for
us	PNP	we
!	SENT	!
"	PUQ	"
said	VVD	say|said
Letitia	NP0	letitia
,	PUN	,
sarcastically	AV0	sarcastically
.	SENT	.
"	PUQ	"
I	PNP	i
think	VVB	think
he	PNP	he
's	VBZ	be
a	AT0	a
good	AJ0	good
deal	NN1	deal
like	PRP	like
Mr	NP0	mr
Freely	AV0	freely
.	SENT	.
He	PNP	he
's	VBZ	be
got	VVN	get
just	AV0	just
the	AT0	the
same	DT0	same
sort	NN1	sort
of	PRF	of
nose	NN1	nose
,	PUN	,
and	CJC	and
his	DPS	he
eyes	NN2	eye
are	VBB	be
the	AT0	the
same	DT0	same
colour	NN1	colour
.	SENT	.
"	PUQ	"
Poor	AJ0	poor
Penny	NP0	penny
was	VBD	be
ready	AJ0	ready
to	TO0	to
cry	VVI	cry
.	SENT	.
But	CJC	but
now	AV0	now
Mr	NP0	mr
Freely	AV0	freely
re-entered	VVD	re-enter
the	AT0	the
shop	NN1	shop
without	PRP	without
the	AT0	the
constable	NN1	constable
.	SENT	.
During	PRP	during
his	DPS	he
walk	NN1	walk
of	PRF	of
a	AT0	a
few	DT0	few
yards	NN2	yard
he	PNP	he
had	VHD	have
had	VHN	have
time	NN1	time
and	CJC	and
calmness	NN1	calmness
enough	AV0	enough
to	TO0	to
widen	VVI	widen
his	DPS	he
view	NN1	view
of	PRF	of
consequences	NN2	consequence
,	PUN	,
and	CJC	and
he	PNP	he
saw	VVD	see
that	CJT	that
to	TO0	to
get	VVI	get
Jacob	NP0	jacob
taken	VVN	take|taken
to	PRP	to
the	AT0	the
workhouse	NN1	workhouse
or	CJC	or
to	PRP	to
the	AT0	the
lock-up	AJ0	lock-up
house	NN1	house
as	PRP	as
an	AT0	an
offensive	AJ0	offensive
stranger	NN1	stranger
might	VM0	might
have	VHI	have
awkward	AJ0	awkward
effects	NN2	effect
if	CJS	if
his	DPS	he
family	NN1	family
took	VVD	take
the	AT0	the
trouble	NN1	trouble
of	PRF	of
inquiring	VVG	inquire|inquiring
after	PRP	after
him	PNP	he
.	SENT	.
He	PNP	he
must	VM0	must
resign	VVI	resign
himself	PNX	himself
to	PRP	to
more	DT0	more
patient	NN1	patient
measures	NN2	measure
.	SENT	.
"	PUQ	"
On	PRP	on
second	ORD	second
thoughts	NN2	thought
,	PUN	,
"	PUQ	"
he	PNP	he
said	VVD	say|said
,	PUN	,
beckoning	VVG	beckon|beckoning
to	PRP	to
Mr	NP0	mr
Palfrey	NP0	palfrey
and	CJC	and
whispering	VVG	whisper|whispering
to	PRP	to
him	PNP	he
while	CJS	while
Jacob	NP0	jacob
's	POS	's
back	NN1	back
was	VBD	be
turned	VVN	turn
,	PUN	,
"	PUQ	"
he	PNP	he
's	VBZ	be
a	AT0	a
poor	AJ0	poor
half-witted	AJ0	half-witted
fellow	NN1	fellow
.	SENT	.
Perhaps	AV0	perhaps
his	DPS	he
friends	NN2	friend
will	VM0	will
come	VVI	come
after	PRP	after
him	PNP	he
.	SENT	.
I	PNP	i
do	VDB	do
n't	XX0	not
mind	VVI	mind
giving	VVG	give|giving
him	PNP	he
something	PNI	something
to	TO0	to
eat	VVI	eat
,	PUN	,
and	CJC	and
letting	VVG	let|letting
him	PNP	he
lie	VVI	lie
down	AVP	down
for	PRP	for
the	AT0	the
night	NN1	night
.	SENT	.
He	PNP	he
's	VHZ	have
got	VVN	get
it	PNP	it
into	PRP	into
his	DPS	he
head	NN1	head
that	CJT	that
he	PNP	he
knows	VVZ	know
me	PNP	i
they	PNP	they
do	VDB	do
get	VVI	get
these	DT0	these
fancies	NN2	fancy
,	PUN	,
idiots	NN2	idiot
do	VDB	do
.	SENT	.
He	PNP	he
'll	VM0	will
perhaps	AV0	perhaps
go	VVI	go
away	AV0	away
again	AV0	again
in	PRP	in
an	AT0	an
hour	NN1	hour
or	CJC	or
two	CRD	two
,	PUN	,
and	CJC	and
make	VVB	make
no	AT0	no
more	DT0	more
ado	NN1	ado
.	SENT	.
I	PNP	i
'm	VBB	be
a	AT0	a
kind-hearted	AJ0	kind-hearted
man	NN1	man
myself	PNX	myself
I	PNP	i
should	VM0	should
n't	XX0	not
like	VVI	like
to	TO0	to
have	VHI	have
the	AT0	the
poor	AJ0	poor
fellow	NN1	fellow
ill-	AJ0	ill-
used	VVD	use|used
.	SENT	.
"	PUQ	"
"	PUQ	"
Why	AVQ	why
,	PUN	,
he	PNP	he
'll	VM0	will
eat	VVI	eat
a	AT0	a
sovereign	NN1	sovereign
's	POS	's
worth	NN1	worth
in	PRP	in
no	AT0	no
time	NN1	time
,	PUN	,
"	PUQ	"
said	VVD	say|said
Mr	NP0	mr
Palfrey	NP0	palfrey
,	PUN	,
thinking	VVG	thinking|think
Mr	NP0	mr
Freely	AV0	freely
a	AT0	a
little	AV0	little
too	AV0	too
magnificent	AJ0	magnificent
in	PRP	in
his	DPS	he
generosity	NN1	generosity
.	SENT	.
"	PUQ	"
Eh	ITJ	eh
,	PUN	,
Zavy	NP0	Zavy
,	PUN	,
come	VVB	come
back	AVP	back
?	SENT	?
"	PUQ	"
exclaimed	VVD	exclaim
Jacob	NP0	jacob
,	PUN	,
giving	VVG	give|giving
his	DPS	he
dear	AJ0	dear
brother	NN1	brother
another	DT0	another
hug	NN1	hug
,	PUN	,
which	DTQ	which
crushed	VVD	crushed|crush
Mr	NP0	mr
Freely	AV0	freely
's	POS	's
features	NN2	feature
inconveniently	AV0	inconveniently
against	PRP	against
the	AT0	the
stale	AJ0	stale
of	PRF	of
the	AT0	the
pitchfork	NN1	pitchfork
.	SENT	.
"	PUQ	"
Aye	ITJ	aye
,	PUN	,
aye	ITJ	aye
,	PUN	,
"	PUQ	"
said	VVD	say|said
Mr	NP0	mr
Freely	AV0	freely
,	PUN	,
smiling	VVG	smiling|smile
,	PUN	,
with	PRP	with
every	AT0	every
capability	NN1	capability
of	PRF	of
murder	NN1	murder
in	PRP	in
his	DPS	he
mind	NN1	mind
,	PUN	,
except	CJS	except
the	AT0	the
courage	NN1	courage
to	TO0	to
commit	VVI	commit
it	PNP	it
.	SENT	.
He	PNP	he
wished	VVD	wish|wished
the	AT0	the
Bath	NP0	bath
buns	NN2	bun
might	VM0	might
by	PRP	by
chance	NN1	chance
have	VHB	have
arsenic	NN1	arsenic
in	PRP	in
them	PNP	they
.	SENT	.
"	PUQ	"
Mother	NP0	mother
's	POS	's
zinnies	NN2	zinnies
?	SENT	?
"	PUQ	"
said	VVD	say|said
Jacob	NP0	jacob
,	PUN	,
pointing	VVG	point|pointing
to	PRP	to
a	AT0	a
glass	NN1	glass
jar	NN1	jar
of	PRF	of
yellow	AJ0	yellow
lozenges	NN2	lozenge
that	CJT	that
stood	VVD	stand
in	PRP	in
the	AT0	the
window	NN1	window
.	SENT	.
"	PUQ	"
Zive	NP0	Zive
'	POS	'
em	PNP	em
me	PNP	i
.	SENT	.
"	PUQ	"
David	NP0	david
dared	VVD	dare
not	XX0	not
do	VDI	do
otherwise	AV0	otherwise
than	CJS	than
reach	VVI	reach
down	AVP	down
the	AT0	the
glass	NN1	glass
jar	NN1	jar
and	CJC	and
give	VVB	give
Jacob	NP0	jacob
a	AT0	a
handful	NN1	handful
.	SENT	.
He	PNP	he
received	VVD	receive|received
them	PNP	they
in	PRP	in
his	DPS	he
smock-frock	NN1	smock-frock
,	PUN	,
which	DTQ	which
he	PNP	he
held	VVD	hold|held
out	AVP	out
for	PRP	for
more	DT0	more
.	SENT	.
"	PUQ	"
They	PNP	they
'll	VM0	will
keep	VVI	keep
him	PNP	he
quiet	AJ0	quiet
a	AT0	a
bit	NN1	bit
,	PUN	,
at	PRP	at
any	DT0	any
rate	NN1	rate
,	PUN	,
"	PUQ	"
thought	VVD	think
David	NP0	david
,	PUN	,
and	CJC	and
emptied	VVD	empty|emptied
the	AT0	the
jar	NN1	jar
.	SENT	.
Jacob	NP0	jacob
grinned	VVD	grin
and	CJC	and
mowed	VVD	mow
with	PRP	with
delight	NN1	delight
.	SENT	.
"	PUQ	"
You	PNP	you
're	VBB	be
very	AV0	very
good	AJ0	good
to	PRP	to
this	DT0	this
stranger	NN1	stranger
,	PUN	,
Mr	NP0	mr
Freely	AV0	freely
,	PUN	,
"	PUQ	"
said	VVD	say|said
Letitia	NP0	letitia
;	PUN	;
and	CJC	and
then	AV0	then
spitefully	AV0	spitefully
,	PUN	,
as	CJS	as
David	NP0	david
joined	VVD	join|joined
the	AT0	the
party	NN1	party
at	PRP	at
the	AT0	the
parlour-door	NN1	parlour-door
,	PUN	,
"	PUQ	"
I	PNP	i
think	VVB	think
you	PNP	you
could	VM0	could
hardly	AV0	hardly
treat	VVI	treat
him	PNP	he
better	AJC	good
,	PUN	,
if	CJS	if
he	PNP	he
was	VBD	be
really	AV0	really
your	DPS	you
brother	NN1	brother
.	SENT	.
"	PUQ	"
"	PUQ	"
I	PNP	i
've	VHB	have
always	AV0	always
thought	VVN	think
it	PNP	it
a	AT0	a
duty	NN1	duty
to	TO0	to
be	VBI	be
good	AJ0	good
to	PRP	to
idiots	NN2	idiot
,	PUN	,
"	PUQ	"
said	VVD	say|said
Mr	NP0	mr
Freely	AV0	freely
,	PUN	,
striving	VVG	strive|striving
after	PRP	after
the	AT0	the
most	AV0	most
moral	AJ0	moral
view	NN1	view
of	PRF	of
the	AT0	the
subject	NN1	subject
.	SENT	.
"	PUQ	"
We	PNP	we
might	VM0	might
have	VHI	have
been	VBN	be
idiots	NN2	idiot
ourselves	PNX	ourselves
everybody	PNI	everybody
might	VM0	might
have	VHI	have
been	VBN	be
born	VVN	bear|born
idiots	NN2	idiot
,	PUN	,
instead	AV0	instead
of	PRF	of
having	VHG	have
their	DPS	they
right	AJ0	right
senses	NN2	sense
.	SENT	.
"	PUQ	"
"	PUQ	"
I	PNP	i
do	VDB	do
n't	XX0	not
know	VVI	know
where	AVQ	where
there	EX0	there
'd	VM0	would
have	VHI	have
been	VBN	be
victual	AJ0	victual
for	PRP	for
us	PNP	we
all	DT0	all
then	AV0	then
,	PUN	,
"	PUQ	"
observed	VVD	observe
Mrs	NP0	mrs
Palfrey	NP0	palfrey
,	PUN	,
regarding	PRP	regarding
the	AT0	the
matter	NN1	matter
in	PRP	in
a	AT0	a
housewifely	AV0	housewifely
light	AJ0	light
.	SENT	.
"	PUQ	"
But	CJC	but
let	VVB	let
us	PNP	we
sit	VVI	sit
down	AVP	down
again	AV0	again
and	CJC	and
finish	VVB	finish
our	DPS	we
tea	NN1	tea
,	PUN	,
"	PUQ	"
said	VVD	say|said
Mr	NP0	mr
Freely	AV0	freely
.	SENT	.
"	PUQ	"
Let	VVB	let
us	PNP	we
leave	VVI	leave
the	AT0	the
poor	AJ0	poor
creature	NN1	creature
to	PRP	to
himself	PNX	himself
.	SENT	.
"	PUQ	"
They	PNP	they
walked	VVD	walk
into	PRP	into
the	AT0	the
parlour	NN1	parlour
again	AV0	again
;	PUN	;
but	CJC	but
Jacob	NP0	jacob
,	PUN	,
not	XX0	not
apparently	AV0	apparently
appreciating	VVG	appreciate
the	AT0	the
kindness	NN1	kindness
of	PRF	of
leaving	VVG	leave|leaving
him	PNP	he
to	PRP	to
himself	PNX	himself
,	PUN	,
immediately	AV0	immediately
followed	VVD	follow
his	DPS	he
brother	NN1	brother
,	PUN	,
and	CJC	and
seated	VVD	seat|seated
himself	PNX	himself
,	PUN	,
pitchfork	NN1	pitchfork
grounded	VVN	ground|grounded
,	PUN	,
at	PRP	at
the	AT0	the
table	NN1	table
.	SENT	.
"	PUQ	"
Well	AV0	well
,	PUN	,
"	PUQ	"
said	VVD	say|said
Miss	NP0	miss
Letitia	NP0	letitia
,	PUN	,
rising	VVG	rise|rising
,	PUN	,
"	PUQ	"
I	PNP	i
do	VDB	do
n't	XX0	not
know	VVI	know
whether	CJS	whether
you	PNP	you
mean	VVB	mean
to	TO0	to
stay	VVI	stay
,	PUN	,
mother	NN1	mother
;	PUN	;
but	CJC	but
I	PNP	i
shall	VM0	shall
go	VVI	go
home	AV0	home
.	SENT	.
"	PUQ	"
"	PUQ	"
Oh	ITJ	oh
,	PUN	,
me	PNP	i
too	AV0	too
,	PUN	,
"	PUQ	"
said	VVD	say|said
Penny	NP0	penny
,	PUN	,
frightened	VVN	frighten
to	PRP	to
death	NN1	death
at	PRP	at
Jacob	NP0	jacob
,	PUN	,
who	PNQ	who
had	VHD	have
begun	VVN	begin
to	TO0	to
nod	VVI	nod
and	CJC	and
grin	VVI	grin
at	PRP	at
her	PNP	she
.	SENT	.
"	PUQ	"
Well	AV0	well
,	PUN	,
I	PNP	i
think	VVB	think
we	PNP	we
had	VHD	have
better	AV0	well
be	VBI	be
going	VVG	go|going
,	PUN	,
Mr	NP0	mr
Palfrey	NP0	palfrey
,	PUN	,
"	PUQ	"
said	VVD	say|said
the	AT0	the
mother	NN1	mother
,	PUN	,
rising	VVG	rise|rising
more	AV0	more
slowly	AV0	slowly
.	SENT	.
Mr	NP0	mr
Freely	AV0	freely
,	PUN	,
whose	DTQ	whose
complexion	NN1	complexion
had	VHD	have
become	VVN	become
decidedly	AV0	decidedly
yellower	AJC	yellow
during	PRP	during
the	AT0	the
last	ORD	last
half-hour	NN1	half-hour
,	PUN	,
did	VDD	do
not	XX0	not
resist	VVI	resist
this	DT0	this
proposition	NN1	proposition
.	SENT	.
He	PNP	he
hoped	VVD	hope
they	PNP	they
should	VM0	should
meet	VVI	meet
again	AV0	again
"	PUQ	"
under	PRP	under
happier	AJC	happy
circumstances	NN2	circumstance
.	SENT	.
"	PUQ	"
"	PUQ	"
It	PNP	it
's	VBZ	be
my	DPS	i
belief	NN1	belief
the	AT0	the
man	NN1	man
is	VBZ	be
his	DPS	he
brother	NN1	brother
,	PUN	,
"	PUQ	"
said	VVD	say|said
Letitia	NP0	letitia
,	PUN	,
when	CJS	when
they	PNP	they
were	VBD	be
all	AV0	all
on	PRP	on
their	DPS	they
way	NN1	way
home	AV0	home
.	SENT	.
"	PUQ	"
Nonsense	NN1	nonsense
!	SENT	!
"	PUQ	"
said	VVD	say|said
Mr	NP0	mr
Palfrey	NP0	palfrey
.	SENT	.
"	PUQ	"
Freely	AV0	freely
's	VBZ	be
got	VVN	get
no	AT0	no
brother	NN1	brother
he	PNP	he
's	VBZ	be
said	VVN	say
so	AV0	so
many	DT0	many
and	CJC	and
many	DT0	many
a	AT0	a
time	NN1	time
;	PUN	;
he	PNP	he
's	VBZ	be
an	AT0	an
orphan	NN1	orphan
;	PUN	;
he	PNP	he
's	VHZ	have
got	VVN	get
nothing	PNI	nothing
but	CJC	but
uncles	NN2	uncle
leastwise	AJ0	leastwise
,	PUN	,
one	PNI	one
.	SENT	.
What	DTQ	what
's	VBZ	be
it	PNP	it
matter	VVB	matter
what	DTQ	what
an	AT0	an
idiot	NN1	idiot
says	VVZ	say
?	SENT	?
What	DTQ	what
call	NN1	call
had	VHD	have
Freely	AV0	freely
to	TO0	to
tell	VVI	tell
lies	NN2	lie
?	SENT	?
"	PUQ	"
Letitia	NP0	letitia
tossed	VVD	toss
her	DPS	she
head	NN1	head
and	CJC	and
was	VBD	be
silent	AJ0	silent
.	SENT	.
Mr	NP0	mr
Freely	AV0	freely
,	PUN	,
left	VVD	leave|left
alone	AV0	alone
with	PRP	with
his	DPS	he
affectionate	AJ0	affectionate
brother	NN1	brother
Jacob	NP0	jacob
,	PUN	,
brooded	VVD	brood
over	AVP	over
the	AT0	the
possibility	NN1	possibility
of	PRF	of
luring	VVG	lure
him	PNP	he
out	AVP	out
of	PRF	of
the	AT0	the
town	NN1	town
early	AV0	early
the	AT0	the
next	ORD	next
morning	NN1	morning
,	PUN	,
and	CJC	and
getting	VVG	get
him	PNP	he
conveyed	VVD	convey
to	PRP	to
Gilsbrook	NP0	Gilsbrook
without	PRP	without
further	AJC	far
betrayals	NN2	betrayal
.	SENT	.
But	CJC	but
the	AT0	the
thing	NN1	thing
was	VBD	be
difficult	AJ0	difficult
.	SENT	.
He	PNP	he
saw	VVD	see
clearly	AV0	clearly
that	CJT	that
if	CJS	if
he	PNP	he
took	VVD	take
Jacob	NP0	jacob
himself	PNX	himself
,	PUN	,
his	DPS	he
absence	NN1	absence
,	PUN	,
conjoined	VVN	conjoin
with	PRP	with
the	AT0	the
disappearance	NN1	disappearance
of	PRF	of
the	AT0	the
stranger	NN1	stranger
,	PUN	,
would	VM0	would
either	AV0	either
cause	VVI	cause
the	AT0	the
conviction	NN1	conviction
that	CJT	that
he	PNP	he
was	VBD	be
really	AV0	really
a	AT0	a
relative	AJ0	relative
,	PUN	,
or	CJC	or
would	VM0	would
oblige	VVI	oblige
him	PNP	he
to	PRP	to
the	AT0	the
dangerous	AJ0	dangerous
course	NN1	course
of	PRF	of
inventing	VVG	invent
a	AT0	a
story	NN1	story
to	TO0	to
account	VVI	account
for	PRP	for
his	DPS	he
disappearance	NN1	disappearance
,	PUN	,
and	CJC	and
his	DPS	he
own	DT0	own
absence	NN1	absence
at	PRP	at
the	AT0	the
same	DT0	same
time	NN1	time
.	SENT	.
David	NP0	david
groaned	VVD	groan
.	SENT	.
There	AV0	there
come	VVB	come
occasions	NN2	occasion
when	AVQ	when
falsehood	NN1	falsehood
is	VBZ	be
felt	VVN	feel
to	TO0	to
be	VBI	be
inconvenient	AJ0	inconvenient
.	SENT	.
It	PNP	it
would	VM0	would
,	PUN	,
perhaps	AV0	perhaps
,	PUN	,
have	VHB	have
been	VBN	be
a	AT0	a
longer-headed	AJ0	longer-headed
device	NN1	device
,	PUN	,
if	CJS	if
he	PNP	he
had	VHD	have
never	AV0	never
told	VVN	tell
any	DT0	any
of	PRF	of
those	DT0	those
clever	AJ0	clever
fibs	NN2	fib
about	PRP	about
his	DPS	he
uncles	NN2	uncle
,	PUN	,
grand	AJ0	grand
and	CJC	and
otherwise	AV0	otherwise
;	PUN	;
for	PRP	for
the	AT0	the
Palfreys	NP0	Palfreys
were	VBD	be
simple	AJ0	simple
people	NN0	people
,	PUN	,
and	CJC	and
shared	VVD	share|shared
the	AT0	the
popular	AJ0	popular
prejudice	NN1	prejudice
against	PRP	against
lying	VVG	lie|lying
.	SENT	.
Even	AV0	even
if	CJS	if
he	PNP	he
could	VM0	could
get	VVI	get
Jacob	NP0	jacob
away	AV0	away
this	DT0	this
time	NN1	time
,	PUN	,
what	DTQ	what
security	NN1	security
was	VBD	be
there	AV0	there
that	CJT	that
he	PNP	he
would	VM0	would
not	XX0	not
come	VVI	come
again	AV0	again
,	PUN	,
having	VHG	have
once	AV0	once
found	VVN	find
the	AT0	the
way	NN1	way
?	SENT	?
O	ZZ0	o
guineas	NN2	guinea
!	SENT	!
O	ZZ0	o
lozenges	NN2	lozenge
!	SENT	!
what	DTQ	what
enviable	AJ0	enviable
people	NN0	people
those	DT0	those
were	VBD	be
who	PNQ	who
had	VHD	have
never	AV0	never
robbed	VVN	rob|robbed
their	DPS	they
mothers	NN2	mother
,	PUN	,
and	CJC	and
had	VHD	have
never	AV0	never
told	VVN	tell
fibs	NN2	fib
!	SENT	!
David	NP0	david
spent	VVD	spend|spent
a	AT0	a
sleepless	AJ0	sleepless
night	NN1	night
,	PUN	,
while	CJS	while
Jacob	NP0	jacob
was	VBD	be
snoring	VVG	snore|snoring
close	AV0	close
by	PRP	by
.	SENT	.
Was	VBD	be
this	DT0	this
the	AT0	the
upshot	NN1	upshot
of	PRF	of
travelling	VVG	travel|travelling
to	PRP	to
the	AT0	the
Indies	NP0	indies
,	PUN	,
and	CJC	and
acquiring	VVG	acquire
experience	NN1	experience
combined	VVN	combine|combined
with	PRP	with
anecdote	NN1	anecdote
?	SENT	?
He	PNP	he
rose	VVD	rise|rose
at	PRP	at
break	NN1	break
of	PRF	of
day	NN1	day
,	PUN	,
as	CJS	as
he	PNP	he
had	VHD	have
once	AV0	once
before	AV0	before
done	VDN	do
when	CJS	when
he	PNP	he
was	VBD	be
in	PRP	in
fear	NN1	fear
of	PRF	of
Jacob	NP0	jacob
,	PUN	,
and	CJC	and
took	VVD	take
all	DT0	all
gentle	AJ0	gentle
means	NN0	means
to	TO0	to
rouse	VVI	rouse
this	DT0	this
fatal	AJ0	fatal
brother	NN1	brother
from	PRP	from
his	DPS	he
deep	AJ0	deep
sleep	NN1	sleep
;	PUN	;
he	PNP	he
dared	VVD	dare
not	XX0	not
be	VBI	be
loud	AJ0	loud
,	PUN	,
because	CJS	because
his	DPS	he
apprentice	NN1	apprentice
was	VBD	be
in	PRP	in
the	AT0	the
house	NN1	house
,	PUN	,
and	CJC	and
would	VM0	would
report	VVI	report
everything	PNI	everything
.	SENT	.
But	CJC	but
